timestamp_utc,run_id,model_name,record_type,selection_metric,selection_split,hidden_size,d_model,nhead,num_layers,dropout,lr,batch_size,hyperparameters_json,best_val_MSE,MSE,MAE,DA,best_epoch,tuning_notes,notes
2026-03-19T09:13:16+00:00,rnn_experiment-20260319T091307Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""layers"": 2}",0.00013669347760343563,0.00010517674692469875,0.006789291138568165,0.4768976897689769,10,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64
2026-03-19T09:13:29+00:00,rnn_experiment-20260319T091316Z,RNN,neural_model,best_val_MSE,validation,64,,,3,,0.0001,64,"{""hidden"": 64, ""layers"": 3}",0.00014034324540412207,0.00010209506522252377,0.006747496196909826,0.5247524752475248,1,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=3;lr=0.0001;batch=64
2026-03-19T09:13:41+00:00,rnn_experiment-20260319T091330Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,32,"{""hidden"": 64, ""layers"": 2}",0.00014090801428999627,0.00010406410158806753,0.006845262015194991,0.49174917491749176,20,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=32,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=32
2026-03-19T09:13:51+00:00,rnn_experiment-20260319T091342Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""layers"": 2}",0.00014120970517778565,9.853684291138925e-05,0.006553101783238051,0.5775577557755776,4,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64
2026-03-19T09:13:57+00:00,rnn_experiment-20260319T091351Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,128,"{""hidden"": 64, ""layers"": 2}",0.00014799841611162496,0.0001044291664335602,0.006779644297310897,0.49834983498349833,6,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=128,model=RNN;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=128
2026-03-19T09:17:53+00:00,transformer_experiment-20260319T091358Z,Transformer,neural_model,best_val_MSE,validation,,64,4,2,0.1,0.001,64,"{""d_model"": 64, ""dropout"": 0.1, ""nhead"": 4, ""num_layers"": 2}",0.0001514651646368403,0.0002362468884057342,0.007574657681002874,0.5165016501650165,50,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.001;batch=64,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.001;batch=64
2026-03-19T09:22:33+00:00,transformer_experiment-20260319T091753Z,Transformer,neural_model,best_val_MSE,validation,,64,4,2,0.1,0.0005,64,"{""d_model"": 64, ""dropout"": 0.1, ""nhead"": 4, ""num_layers"": 2}",0.0001528652022682841,0.00010855179375019864,0.0071018051566048975,0.5214521452145214,64,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0005;batch=64,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0005;batch=64
2026-03-19T09:27:10+00:00,transformer_experiment-20260319T092234Z,Transformer,neural_model,best_val_MSE,validation,,64,4,2,0.1,0.0001,64,"{""d_model"": 64, ""dropout"": 0.1, ""nhead"": 4, ""num_layers"": 2}",0.0001805377333223263,0.0002769768709224271,0.009010912345564876,0.4438943894389439,66,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0001;batch=64,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0001;batch=64
2026-03-19T09:29:57+00:00,transformer_experiment-20260319T092711Z,Transformer,neural_model,best_val_MSE,validation,,32,4,2,0.1,0.001,64,"{""d_model"": 32, ""dropout"": 0.1, ""nhead"": 4, ""num_layers"": 2}",0.00014970278694397338,0.00017692493386301116,0.00694865765075771,0.5511551155115512,34,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|nhead:4;selection=best_val_MSE;d_model=32;layers=2;nhead=4;lr=0.001;batch=64,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|nhead:4;selection=best_val_MSE;d_model=32;layers=2;nhead=4;lr=0.001;batch=64
2026-03-19T09:33:40+00:00,transformer_experiment-20260319T092957Z,Transformer,neural_model,best_val_MSE,validation,,64,4,2,0.1,0.001,64,"{""d_model"": 64, ""dropout"": 0.1, ""nhead"": 4, ""num_layers"": 2}",0.00015624950195288414,0.0001296005736580527,0.006970724982147168,0.533003300330033,45,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.001;batch=64,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.001|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.001;batch=64
